GO:0031167	rRNA methylation
GO:0031175	neuron projection development
GO:0031177	phosphopantetheine binding
GO:0031201	SNARE complex
GO:0031205	endoplasmic reticulum Sec complex
GO:0031208	POZ domain binding
GO:0031209	SCAR complex
GO:0031210	phosphatidylcholine binding
GO:0031213	RSF complex
GO:0031214	biomineral tissue development
GO:0031223	auditory behavior
GO:0031224	intrinsic to membrane
GO:0031225	anchored to membrane
GO:0031226	intrinsic to plasma membrane
GO:0031227	intrinsic to endoplasmic reticulum membrane
GO:0031228	intrinsic to Golgi membrane
GO:0031232	extrinsic to external side of plasma membrane
GO:0031233	intrinsic to external side of plasma membrane
GO:0031234	extrinsic to internal side of plasma membrane
GO:0031235	intrinsic to internal side of plasma membrane
GO:0031240	external side of cell outer membrane
GO:0031247	actin rod assembly
GO:0031252	cell leading edge
GO:0031253	cell projection membrane
GO:0031256	leading edge membrane
GO:0031258	lamellipodium membrane
GO:0031260	pseudopodium membrane
GO:0031262	Ndc80 complex
GO:0031264	death-inducing signaling complex
GO:0031265	CD95 death-inducing signaling complex
GO:0031267	small GTPase binding
GO:0031268	pseudopodium organization
GO:0031269	pseudopodium assembly
GO:0031274	positive regulation of pseudopodium assembly
GO:0031275	regulation of lateral pseudopodium assembly
GO:0031279	regulation of cyclase activity
GO:0031282	regulation of guanylate cyclase activity
GO:0031284	positive regulation of guanylate cyclase activity
GO:0031290	retinal ganglion cell axon guidance
GO:0031293	membrane protein intracellular domain proteolysis
GO:0031295	T cell costimulation
GO:0031296	B cell costimulation
GO:0031297	replication fork processing
GO:0031301	integral to organelle membrane
GO:0031302	intrinsic to endosome membrane
GO:0031304	intrinsic to mitochondrial inner membrane
GO:0031305	integral to mitochondrial inner membrane
GO:0031306	intrinsic to mitochondrial outer membrane
GO:0031307	integral to mitochondrial outer membrane
GO:0031309	integral to nuclear outer membrane
GO:0031313	extrinsic to endosome membrane
GO:0031314	extrinsic to mitochondrial inner membrane
GO:0031315	extrinsic to mitochondrial outer membrane
GO:0031323	regulation of cellular metabolic process
GO:0031324	negative regulation of cellular metabolic process
GO:0031325	positive regulation of cellular metabolic process
GO:0031328	positive regulation of cellular biosynthetic process
GO:0031333	negative regulation of protein complex assembly
GO:0031334	positive regulation of protein complex assembly
GO:0031338	regulation of vesicle fusion
GO:0031340	positive regulation of vesicle fusion
GO:0031342	negative regulation of cell killing
GO:0031343	positive regulation of cell killing
GO:0031344	regulation of cell projection organization
GO:0031345	negative regulation of cell projection organization
GO:0031346	positive regulation of cell projection organization
GO:0031362	anchored to external side of plasma membrane
GO:0031365	N-terminal protein amino acid modification
GO:0031369	translation initiation factor binding
GO:0031371	ubiquitin conjugating enzyme complex
GO:0031380	nuclear RNA-directed RNA polymerase complex
GO:0031386	protein tag
GO:0031394	positive regulation of prostaglandin biosynthetic process
GO:0031396	regulation of protein ubiquitination
GO:0031397	negative regulation of protein ubiquitination
GO:0031398	positive regulation of protein ubiquitination
GO:0031401	positive regulation of protein modification process
GO:0031402	sodium ion binding
GO:0031403	lithium ion binding
GO:0031404	chloride ion binding
GO:0031405	lipoic acid binding
GO:0031406	carboxylic acid binding
GO:0031410	cytoplasmic vesicle
GO:0031418	L-ascorbic acid binding
GO:0031419	cobalamin binding
GO:0031424	keratinization
GO:0031427	response to methotrexate
GO:0031428	box C/D snoRNP complex
GO:0031429	box H/ACA snoRNP complex
GO:0031430	M band
GO:0031432	titin binding
GO:0031434	mitogen-activated protein kinase kinase binding
GO:0031435	mitogen-activated protein kinase kinase kinase binding
GO:0031436	BRCA1-BARD1 complex
GO:0031440	regulation of mRNA 3'-end processing
GO:0031441	negative regulation of mRNA 3'-end processing
GO:0031442	positive regulation of mRNA 3'-end processing
GO:0031444	slow-twitch skeletal muscle fiber contraction
GO:0031448	positive regulation of fast-twitch skeletal muscle fiber contraction
GO:0031461	cullin-RING ubiquitin ligase complex
GO:0031462	Cul2-RING ubiquitin ligase complex
GO:0031463	Cul3-RING ubiquitin ligase complex
GO:0031464	Cul4A-RING ubiquitin ligase complex
GO:0031465	Cul4B-RING ubiquitin ligase complex
GO:0031468	nuclear envelope reassembly
GO:0031489	myosin V binding
GO:0031490	chromatin DNA binding
GO:0031491	nucleosome binding
GO:0031492	nucleosomal DNA binding
GO:0031497	chromatin assembly
GO:0031501	mannosyltransferase complex
GO:0031503	protein complex localization
GO:0031507	heterochromatin formation
GO:0031508	centromeric heterochromatin formation
GO:0031512	motile primary cilium
GO:0031513	nonmotile primary cilium
GO:0031514	motile cilium
GO:0031519	PcG protein complex
GO:0031526	brush border membrane
GO:0031527	filopodium membrane
GO:0031528	microvillus membrane
GO:0031529	ruffle organization
GO:0031531	thyrotropin-releasing hormone receptor binding
GO:0031532	actin cytoskeleton reorganization
GO:0031536	positive regulation of exit from mitosis
GO:0031543	peptidyl-proline dioxygenase activity
GO:0031547	brain-derived neurotrophic factor receptor signaling pathway
GO:0031557	induction of programmed cell death in response to chemical stimulus
GO:0031558	induction of apoptosis in response to chemical stimulus
GO:0031571	mitotic cell cycle G1/S transition DNA damage checkpoint
GO:0031572	G2/M transition DNA damage checkpoint
GO:0031573	intra-S DNA damage checkpoint
GO:0031575	mitotic cell cycle G1/S transition checkpoint
GO:0031576	G2/M transition checkpoint
GO:0031577	spindle checkpoint
GO:0031579	membrane raft organization
GO:0031581	hemidesmosome assembly
GO:0031583	activation of phospholipase D activity by G-protein coupled receptor protein signaling pathway
GO:0031584	activation of phospholipase D activity
GO:0031585	regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity
GO:0031588	AMP-activated protein kinase complex
GO:0031589	cell-substrate adhesion
GO:0031591	wybutosine biosynthetic process
GO:0031592	centrosomal corona
GO:0031593	polyubiquitin binding
GO:0031594	neuromuscular junction
GO:0031597	cytosolic proteasome complex
GO:0031616	spindle pole centrosome
GO:0031618	nuclear centromeric heterochromatin
GO:0031619	homologous chromosome orientation involved in meiotic metaphase I plate congression
GO:0031622	positive regulation of fever generation
GO:0031623	receptor internalization
GO:0031624	ubiquitin conjugating enzyme binding
GO:0031625	ubiquitin protein ligase binding
GO:0031626	beta-endorphin binding
GO:0031627	telomeric loop formation
GO:0031629	synaptic vesicle fusion to presynaptic membrane
GO:0031630	regulation of synaptic vesicle fusion to presynaptic membrane
GO:0031638	zymogen activation
GO:0031639	plasminogen activation
GO:0031640	killing of cells of other organism
GO:0031641	regulation of myelination
GO:0031642	negative regulation of myelination
GO:0031643	positive regulation of myelination
GO:0031645	negative regulation of neurological system process
GO:0031647	regulation of protein stability
GO:0031648	protein destabilization
GO:0031649	heat generation
GO:0031652	positive regulation of heat generation
GO:0031658	negative regulation of cyclin-dependent protein kinase activity involved in G1/S
GO:0031659	positive regulation of cyclin-dependent protein kinase activity involved in G1/S
GO:0031662	positive regulation of cyclin-dependent protein kinase activity involved in G2/M
GO:0031663	lipopolysaccharide-mediated signaling pathway
GO:0031664	regulation of lipopolysaccharide-mediated signaling pathway
GO:0031665	negative regulation of lipopolysaccharide-mediated signaling pathway
GO:0031666	positive regulation of lipopolysaccharide-mediated signaling pathway
GO:0031667	response to nutrient levels
GO:0031668	cellular response to extracellular stimulus
GO:0031669	cellular response to nutrient levels
GO:0031670	cellular response to nutrient
GO:0031672	A band
GO:0031673	H zone
GO:0031674	I band
GO:0031680	G-protein beta/gamma-subunit complex
GO:0031681	G-protein beta-subunit binding
GO:0031683	G-protein beta/gamma-subunit complex binding
GO:0031685	adenosine receptor binding
GO:0031686	A1 adenosine receptor binding
GO:0031687	A2A adenosine receptor binding
GO:0031692	alpha-1B adrenergic receptor binding
GO:0031694	alpha-2A adrenergic receptor binding
GO:0031695	alpha-2B adrenergic receptor binding
GO:0031696	alpha-2C adrenergic receptor binding
GO:0031698	beta-2 adrenergic receptor binding
GO:0031699	beta-3 adrenergic receptor binding
GO:0031700	adrenomedullin receptor binding
GO:0031701	angiotensin receptor binding
GO:0031702	type 1 angiotensin receptor binding
GO:0031703	type 2 angiotensin receptor binding
GO:0031707	endothelin A receptor binding
GO:0031708	endothelin B receptor binding
GO:0031710	neuromedin B receptor binding
GO:0031711	bradykinin receptor binding
GO:0031714	C5a anaphylatoxin chemotactic receptor binding
GO:0031716	calcitonin receptor binding
GO:0031720	haptoglobin binding
GO:0031724	CXCR5 chemokine receptor binding
GO:0031726	CCR1 chemokine receptor binding
GO:0031727	CCR2 chemokine receptor binding
GO:0031729	CCR4 chemokine receptor binding
GO:0031730	CCR5 chemokine receptor binding
GO:0031732	CCR7 chemokine receptor binding
GO:0031735	CCR10 chemokine receptor binding
GO:0031741	type B gastrin/cholecystokinin receptor binding
GO:0031748	D1 dopamine receptor binding
GO:0031749	D2 dopamine receptor binding
GO:0031750	D3 dopamine receptor binding
GO:0031751	D4 dopamine receptor binding
GO:0031752	D5 dopamine receptor binding
GO:0031755	Edg-2 lysophosphatidic acid receptor binding
GO:0031768	ghrelin receptor binding
GO:0031769	glucagon receptor binding
GO:0031770	growth hormone-releasing hormone receptor binding
GO:0031771	type 1 hypocretin receptor binding
GO:0031772	type 2 hypocretin receptor binding
GO:0031775	lutropin-choriogonadotropic hormone receptor binding
GO:0031777	type 1 melanin-concentrating hormone receptor binding
GO:0031779	melanocortin receptor binding
GO:0031780	corticotropin hormone receptor binding
GO:0031781	type 3 melanocortin receptor binding
GO:0031782	type 4 melanocortin receptor binding
GO:0031783	type 5 melanocortin receptor binding
GO:0031798	type 1 metabotropic glutamate receptor binding
GO:0031802	type 5 metabotropic glutamate receptor binding
GO:0031821	metabotropic serotonin receptor binding
GO:0031835	substance P receptor binding
GO:0031838	haptoglobin-hemoglobin complex
GO:0031841	neuropeptide Y receptor binding
GO:0031848	protection from non-homologous end joining at telomere
GO:0031849	olfactory receptor binding
GO:0031851	kappa-type opioid receptor binding
GO:0031852	mu-type opioid receptor binding
GO:0031854	orexigenic neuropeptide QRFP receptor binding
GO:0031855	oxytocin receptor binding
GO:0031856	parathyroid hormone receptor binding
GO:0031860	telomeric 3' overhang formation
GO:0031861	prolactin-releasing peptide receptor binding
GO:0031870	thromboxane A2 receptor binding
GO:0031871	proteinase activated receptor binding
GO:0031877	somatostatin receptor binding
GO:0031894	V1A vasopressin receptor binding
GO:0031895	V1B vasopressin receptor binding
GO:0031901	early endosome membrane
GO:0031902	late endosome membrane
GO:0031904	endosome lumen
GO:0031914	negative regulation of synaptic plasticity
GO:0031915	positive regulation of synaptic plasticity
GO:0031929	TOR signaling cascade
GO:0031931	TORC1 complex
GO:0031932	TORC2 complex
GO:0031933	telomeric heterochromatin
GO:0031936	negative regulation of chromatin silencing
GO:0031937	positive regulation of chromatin silencing
GO:0031941	filamentous actin
GO:0031943	regulation of glucocorticoid metabolic process
GO:0031946	regulation of glucocorticoid biosynthetic process
GO:0031947	negative regulation of glucocorticoid biosynthetic process
GO:0031952	regulation of protein autophosphorylation
GO:0031953	negative regulation of protein autophosphorylation
GO:0031954	positive regulation of protein autophosphorylation
GO:0031957	very long-chain fatty acid-CoA ligase activity
GO:0031959	mineralocorticoid receptor signaling pathway
GO:0031960	response to corticosteroid stimulus
GO:0031965	nuclear membrane
GO:0031966	mitochondrial membrane
GO:0031981	nuclear lumen
GO:0031982	vesicle
GO:0031983	vesicle lumen
GO:0031985	Golgi cisterna
GO:0031987	locomotion involved in locomotory behavior
GO:0031988	membrane-bounded vesicle
GO:0031989	bombesin receptor signaling pathway
GO:0031994	insulin-like growth factor I binding
GO:0031995	insulin-like growth factor II binding
GO:0031996	thioesterase binding
GO:0031998	regulation of fatty acid beta-oxidation
GO:0031999	negative regulation of fatty acid beta-oxidation
GO:0032000	positive regulation of fatty acid beta-oxidation
GO:0032002	interleukin-28 receptor complex
GO:0032006	regulation of TOR signaling cascade
GO:0032007	negative regulation of TOR signaling cascade
GO:0032008	positive regulation of TOR signaling cascade
GO:0032009	early phagosome
GO:0032012	regulation of ARF protein signal transduction
GO:0032020	ISG15-protein conjugation
GO:0032023	trypsinogen activation
GO:0032024	positive regulation of insulin secretion
GO:0032025	response to cobalt ion
GO:0032026	response to magnesium ion
GO:0032027	myosin light chain binding
GO:0032028	myosin head/neck binding
GO:0032036	myosin heavy chain binding
GO:0032038	myosin II heavy chain binding
GO:0032039	integrator complex
GO:0032040	small-subunit processome
GO:0032041	NAD-dependent histone deacetylase activity (H3-K14 specific)
GO:0032042	mitochondrial DNA metabolic process
GO:0032045	guanyl-nucleotide exchange factor complex
GO:0032049	cardiolipin biosynthetic process
GO:0032050	clathrin heavy chain binding
GO:0032051	clathrin light chain binding
GO:0032052	bile acid binding
GO:0032055	negative regulation of translation in response to stress
GO:0032057	negative regulation of translational initiation in response to stress
GO:0032059	bleb
GO:0032060	bleb assembly
GO:0032066	nucleolus to nucleoplasm transport
GO:0032071	regulation of endodeoxyribonuclease activity
GO:0032074	negative regulation of nuclease activity
GO:0032075	positive regulation of nuclease activity
GO:0032077	positive regulation of deoxyribonuclease activity
GO:0032078	negative regulation of endodeoxyribonuclease activity
GO:0032088	negative regulation of NF-kappaB transcription factor activity
GO:0032089	NACHT domain binding
GO:0032090	Pyrin domain binding
GO:0032091	negative regulation of protein binding
GO:0032092	positive regulation of protein binding
GO:0032094	response to food
GO:0032095	regulation of response to food
GO:0032096	negative regulation of response to food
GO:0032097	positive regulation of response to food
GO:0032098	regulation of appetite
GO:0032099	negative regulation of appetite
GO:0032100	positive regulation of appetite
GO:0032116	SMC loading complex
GO:0032119	sequestering of zinc ion
GO:0032133	chromosome passenger complex
GO:0032137	guanine/thymine mispair binding
GO:0032138	single base insertion or deletion binding
GO:0032139	dinucleotide insertion or deletion binding
GO:0032142	single guanine insertion binding
GO:0032143	single thymine insertion binding
GO:0032144	4-aminobutyrate transaminase complex
GO:0032145	succinate-semialdehyde dehydrogenase binding
GO:0032147	activation of protein kinase activity
GO:0032148	activation of protein kinase B activity
GO:0032154	cleavage furrow
GO:0032181	dinucleotide repeat insertion binding
GO:0032183	SUMO binding
GO:0032184	SUMO polymer binding
GO:0032185	septin cytoskeleton organization
GO:0032190	acrosin binding
GO:0032201	telomere maintenance via semi-conservative replication
GO:0032202	telomere assembly
GO:0032203	telomere formation via telomerase
GO:0032204	regulation of telomere maintenance
GO:0032205	negative regulation of telomere maintenance
GO:0032206	positive regulation of telomere maintenance
GO:0032210	regulation of telomere maintenance via telomerase
GO:0032211	negative regulation of telomere maintenance via telomerase
GO:0032212	positive regulation of telomere maintenance via telomerase
GO:0032214	negative regulation of telomere maintenance via semi-conservative replication
GO:0032217	riboflavin transporter activity
GO:0032218	riboflavin transport
GO:0032222	regulation of synaptic transmission, cholinergic
GO:0032223	negative regulation of synaptic transmission, cholinergic
GO:0032224	positive regulation of synaptic transmission, cholinergic
GO:0032225	regulation of synaptic transmission, dopaminergic
GO:0032226	positive regulation of synaptic transmission, dopaminergic
GO:0032227	negative regulation of synaptic transmission, dopaminergic
GO:0032228	regulation of synaptic transmission, GABAergic
GO:0032229	negative regulation of synaptic transmission, GABAergic
GO:0032230	positive regulation of synaptic transmission, GABAergic
GO:0032232	negative regulation of actin filament bundle assembly
GO:0032233	positive regulation of actin filament bundle assembly
GO:0032234	regulation of calcium ion transport via store-operated calcium channel activity
GO:0032236	positive regulation of calcium ion transport via store-operated calcium channel activity
GO:0032237	activation of store-operated calcium channel activity
GO:0032244	positive regulation of nucleoside transport
GO:0032252	secretory granule localization
GO:0032259	methylation
GO:0032261	purine nucleotide salvage
GO:0032263	GMP salvage
GO:0032264	IMP salvage
GO:0032266	phosphatidylinositol-3-phosphate binding
GO:0032268	regulation of cellular protein metabolic process
GO:0032269	negative regulation of cellular protein metabolic process
GO:0032270	positive regulation of cellular protein metabolic process
GO:0032273	positive regulation of protein polymerization
GO:0032275	luteinizing hormone secretion
GO:0032277	negative regulation of gonadotropin secretion
GO:0032279	asymmetric synapse
GO:0032280	symmetric synapse
GO:0032281	alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid selective glutamate receptor complex
GO:0032287	peripheral nervous system myelin maintenance
GO:0032288	myelin assembly
GO:0032289	central nervous system myelin formation
GO:0032290	peripheral nervous system myelin formation
GO:0032298	positive regulation of DNA-dependent DNA replication initiation
GO:0032299	ribonuclease H2 complex
GO:0032301	MutSalpha complex
GO:0032302	MutSbeta complex
GO:0032308	positive regulation of prostaglandin secretion
GO:0032311	angiogenin-PRI complex
GO:0032312	regulation of ARF GTPase activity
GO:0032313	regulation of Rab GTPase activity
GO:0032314	regulation of Rac GTPase activity
GO:0032317	regulation of Rap GTPase activity
GO:0032318	regulation of Ras GTPase activity
GO:0032319	regulation of Rho GTPase activity
GO:0032320	positive regulation of Ras GTPase activity
GO:0032321	positive regulation of Rho GTPase activity
GO:0032324	molybdopterin cofactor biosynthetic process
GO:0032328	alanine transport
GO:0032330	regulation of chondrocyte differentiation
GO:0032331	negative regulation of chondrocyte differentiation
GO:0032332	positive regulation of chondrocyte differentiation
GO:0032342	aldosterone biosynthetic process
GO:0032344	regulation of aldosterone metabolic process
GO:0032348	negative regulation of aldosterone biosynthetic process
GO:0032349	positive regulation of aldosterone biosynthetic process
GO:0032350	regulation of hormone metabolic process
GO:0032353	negative regulation of hormone biosynthetic process
GO:0032354	response to follicle-stimulating hormone stimulus
GO:0032355	response to estradiol stimulus
GO:0032357	oxidized purine DNA binding
GO:0032364	oxygen homeostasis
GO:0032366	intracellular sterol transport
GO:0032367	intracellular cholesterol transport
GO:0032368	regulation of lipid transport
GO:0032369	negative regulation of lipid transport
GO:0032370	positive regulation of lipid transport
GO:0032374	regulation of cholesterol transport
GO:0032375	negative regulation of cholesterol transport
GO:0032376	positive regulation of cholesterol transport
GO:0032383	regulation of intracellular cholesterol transport
GO:0032387	negative regulation of intracellular transport
GO:0032388	positive regulation of intracellular transport
GO:0032389	MutLalpha complex
GO:0032390	MutLbeta complex
GO:0032391	photoreceptor connecting cilium
GO:0032392	DNA geometric change
GO:0032393	MHC class I receptor activity
GO:0032394	MHC class Ib receptor activity
GO:0032395	MHC class II receptor activity
GO:0032400	melanosome localization
GO:0032401	establishment of melanosome localization
GO:0032402	melanosome transport
GO:0032403	protein complex binding
GO:0032405	MutLalpha complex binding
GO:0032407	MutSalpha complex binding
GO:0032410	negative regulation of transporter activity
GO:0032411	positive regulation of transporter activity
GO:0032412	regulation of ion transmembrane transporter activity
GO:0032413	negative regulation of ion transmembrane transporter activity
GO:0032414	positive regulation of ion transmembrane transporter activity
GO:0032415	regulation of sodium:hydrogen antiporter activity
GO:0032416	negative regulation of sodium:hydrogen antiporter activity
GO:0032417	positive regulation of sodium:hydrogen antiporter activity
GO:0032418	lysosome localization
GO:0032420	stereocilium
GO:0032421	stereocilium bundle
GO:0032422	purine-rich negative regulatory element binding
GO:0032425	positive regulation of mismatch repair
GO:0032426	stereocilium bundle tip
GO:0032427	GBD domain binding
GO:0032429	regulation of phospholipase A2 activity
GO:0032430	positive regulation of phospholipase A2 activity
GO:0032431	activation of phospholipase A2 activity
GO:0032432	actin filament bundle
GO:0032433	filopodium tip
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process
GO:0032435	negative regulation of proteasomal ubiquitin-dependent protein catabolic process
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process
GO:0032437	cuticular plate
GO:0032438	melanosome organization
GO:0032439	endosome localization
GO:0032440	2-alkenal reductase [NAD(P)] activity
GO:0032444	activin responsive factor complex
GO:0032446	protein modification by small protein conjugation
GO:0032448	DNA hairpin binding
GO:0032449	CBM complex
GO:0032450	maltose alpha-glucosidase activity
GO:0032451	demethylase activity
GO:0032452	histone demethylase activity
GO:0032453	histone demethylase activity (H3-K4 specific)
GO:0032454	histone demethylase activity (H3-K9 specific)
GO:0032455	nerve growth factor processing
GO:0032456	endocytic recycling
GO:0032461	positive regulation of protein oligomerization
GO:0032463	negative regulation of protein homooligomerization
GO:0032464	positive regulation of protein homooligomerization
GO:0032465	regulation of cytokinesis
GO:0032467	positive regulation of cytokinesis
GO:0032468	Golgi calcium ion homeostasis
GO:0032469	endoplasmic reticulum calcium ion homeostasis
GO:0032470	elevation of endoplasmic reticulum calcium ion concentration
GO:0032471	reduction of endoplasmic reticulum calcium ion concentration
GO:0032472	Golgi calcium ion transport
GO:0032473	external side of mitochondrial outer membrane
GO:0032474	otolith morphogenesis
GO:0032480	negative regulation of type I interferon production
GO:0032481	positive regulation of type I interferon production
GO:0032483	regulation of Rab protein signal transduction
GO:0032486	Rap protein signal transduction
GO:0032488	Cdc42 protein signal transduction
GO:0032490	detection of molecule of bacterial origin
GO:0032493	response to bacterial lipoprotein
GO:0032494	response to peptidoglycan
GO:0032495	response to muramyl dipeptide
GO:0032496	response to lipopolysaccharide
GO:0032497	detection of lipopolysaccharide
GO:0032498	detection of muramyl dipeptide
GO:0032500	muramyl dipeptide binding
GO:0032502	developmental process
GO:0032507	maintenance of protein location in cell
GO:0032508	DNA duplex unwinding
GO:0032509	endosome transport via multivesicular body sorting pathway
GO:0032510	endosome to lysosome transport via multivesicular body sorting pathway
GO:0032513	negative regulation of protein phosphatase type 2B activity
GO:0032514	positive regulation of protein phosphatase type 2B activity
GO:0032515	negative regulation of phosphoprotein phosphatase activity
GO:0032516	positive regulation of phosphoprotein phosphatase activity
GO:0032525	somite rostral/caudal axis specification
GO:0032526	response to retinoic acid
GO:0032532	regulation of microvillus length
GO:0032534	regulation of microvillus assembly
GO:0032542	sulfiredoxin activity
GO:0032543	mitochondrial translation
GO:0032548	pyrimidine deoxyribonucleoside binding
GO:0032549	ribonucleoside binding
GO:0032556	pyrimidine deoxyribonucleotide binding
GO:0032557	pyrimidine ribonucleotide binding
GO:0032558	adenyl deoxyribonucleotide binding
GO:0032564	dATP binding
GO:0032570	response to progesterone stimulus
GO:0032571	response to vitamin K
GO:0032575	ATP-dependent 5'-3' RNA helicase activity
GO:0032579	apical lamina of hyaline layer
GO:0032580	Golgi cisterna membrane
GO:0032581	ER-dependent peroxisome organization
GO:0032584	growth cone membrane
GO:0032585	multivesicular body membrane
GO:0032587	ruffle membrane
GO:0032588	trans-Golgi network membrane
GO:0032589	neuron projection membrane
GO:0032590	dendrite membrane
GO:0032591	dendritic spine membrane
GO:0032592	integral to mitochondrial membrane
GO:0032593	insulin-responsive compartment
GO:0032594	protein transport within lipid bilayer
GO:0032606	type I interferon production
GO:0032608	interferon-beta production
GO:0032609	interferon-gamma production
GO:0032611	interleukin-1 beta production
GO:0032613	interleukin-10 production
GO:0032615	interleukin-12 production
GO:0032621	interleukin-18 production
GO:0032623	interleukin-2 production
GO:0032632	interleukin-3 production
GO:0032633	interleukin-4 production
GO:0032637	interleukin-8 production
GO:0032642	regulation of chemokine production
GO:0032648	regulation of interferon-beta production
GO:0032649	regulation of interferon-gamma production
GO:0032651	regulation of interleukin-1 beta production
GO:0032658	regulation of interleukin-15 production
GO:0032675	regulation of interleukin-6 production
GO:0032689	negative regulation of interferon-gamma production
GO:0032691	negative regulation of interleukin-1 beta production
GO:0032693	negative regulation of interleukin-10 production
GO:0032695	negative regulation of interleukin-12 production
GO:0032696	negative regulation of interleukin-13 production
GO:0032700	negative regulation of interleukin-17 production
GO:0032701	negative regulation of interleukin-18 production
GO:0032703	negative regulation of interleukin-2 production
GO:0032707	negative regulation of interleukin-23 production
GO:0032713	negative regulation of interleukin-4 production
GO:0032714	negative regulation of interleukin-5 production
GO:0032715	negative regulation of interleukin-6 production
GO:0032717	negative regulation of interleukin-8 production
GO:0032720	negative regulation of tumor necrosis factor production
GO:0032722	positive regulation of chemokine production
GO:0032725	positive regulation of granulocyte macrophage colony-stimulating factor production
GO:0032727	positive regulation of interferon-alpha production
GO:0032728	positive regulation of interferon-beta production
GO:0032729	positive regulation of interferon-gamma production
GO:0032730	positive regulation of interleukin-1 alpha production
GO:0032731	positive regulation of interleukin-1 beta production
GO:0032732	positive regulation of interleukin-1 production
GO:0032733	positive regulation of interleukin-10 production
GO:0032735	positive regulation of interleukin-12 production
GO:0032736	positive regulation of interleukin-13 production
GO:0032738	positive regulation of interleukin-15 production
GO:0032740	positive regulation of interleukin-17 production
GO:0032741	positive regulation of interleukin-18 production
GO:0032743	positive regulation of interleukin-2 production
GO:0032747	positive regulation of interleukin-23 production
GO:0032753	positive regulation of interleukin-4 production
GO:0032754	positive regulation of interleukin-5 production
GO:0032755	positive regulation of interleukin-6 production
GO:0032757	positive regulation of interleukin-8 production
GO:0032760	positive regulation of tumor necrosis factor production
GO:0032764	negative regulation of mast cell cytokine production
GO:0032765	positive regulation of mast cell cytokine production
GO:0032767	copper-dependent protein binding
GO:0032769	negative regulation of monooxygenase activity
GO:0032770	positive regulation of monooxygenase activity
GO:0032777	Piccolo NuA4 histone acetyltransferase complex
GO:0032780	negative regulation of ATPase activity
GO:0032781	positive regulation of ATPase activity
GO:0032782	bile acid secretion
GO:0032784	regulation of transcription elongation, DNA-dependent
GO:0032785	negative regulation of transcription elongation, DNA-dependent
GO:0032786	positive regulation of transcription elongation, DNA-dependent
GO:0032787	monocarboxylic acid metabolic process
GO:0032788	saturated monocarboxylic acid metabolic process
GO:0032789	unsaturated monocarboxylic acid metabolic process
GO:0032790	ribosome disassembly
GO:0032791	lead ion binding
GO:0032792	negative regulation of CREB transcription factor activity
GO:0032793	positive regulation of CREB transcription factor activity
GO:0032794	GTPase activating protein binding
GO:0032795	heterotrimeric G-protein binding
GO:0032796	uropod organization
GO:0032797	SMN complex
GO:0032798	Swi5-Sfr1 complex
GO:0032799	low-density lipoprotein receptor particle metabolic process
GO:0032800	receptor biosynthetic process
GO:0032801	receptor catabolic process
GO:0032802	low-density lipoprotein particle receptor catabolic process
GO:0032803	regulation of low-density lipoprotein particle receptor catabolic process
GO:0032804	negative regulation of low-density lipoprotein particle receptor catabolic process
GO:0032805	positive regulation of low-density lipoprotein particle receptor catabolic process
GO:0032807	DNA ligase IV complex
GO:0032808	lacrimal gland development
GO:0032809	neuronal cell body membrane
GO:0032810	sterol response element binding
GO:0032811	negative regulation of epinephrine secretion
GO:0032812	positive regulation of epinephrine secretion
GO:0032813	tumor necrosis factor receptor superfamily binding
GO:0032814	regulation of natural killer cell activation
GO:0032816	positive regulation of natural killer cell activation
GO:0032819	positive regulation of natural killer cell proliferation
GO:0032825	positive regulation of natural killer cell differentiation
GO:0032831	positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation
GO:0032835	glomerulus development
GO:0032836	glomerular basement membrane development
GO:0032838	cell projection cytoplasm
GO:0032839	dendrite cytoplasm
GO:0032841	calcitonin binding
GO:0032848	negative regulation of cellular pH reduction
GO:0032849	positive regulation of cellular pH reduction
GO:0032851	positive regulation of Rab GTPase activity
GO:0032853	positive regulation of Ran GTPase activity
GO:0032854	positive regulation of Rap GTPase activity
GO:0032855	positive regulation of Rac GTPase activity
GO:0032859	activation of Ral GTPase activity
GO:0032861	activation of Rap GTPase activity
GO:0032862	activation of Rho GTPase activity
GO:0032863	activation of Rac GTPase activity
GO:0032864	activation of Cdc42 GTPase activity
GO:0032868	response to insulin stimulus
GO:0032869	cellular response to insulin stimulus
GO:0032870	cellular response to hormone stimulus
GO:0032872	regulation of stress-activated MAPK cascade
GO:0032873	negative regulation of stress-activated MAPK cascade
GO:0032874	positive regulation of stress-activated MAPK cascade
GO:0032876	negative regulation of DNA endoreduplication
GO:0032878	regulation of establishment or maintenance of cell polarity
GO:0032880	regulation of protein localization
GO:0032886	regulation of microtubule-based process
GO:0032897	negative regulation of viral transcription
GO:0032900	negative regulation of neurotrophin production
GO:0032902	nerve growth factor production
GO:0032909	regulation of transforming growth factor beta2 production
GO:0032911	negative regulation of transforming growth factor beta1 production
GO:0032912	negative regulation of transforming growth factor beta2 production
GO:0032914	positive regulation of transforming growth factor beta1 production
